%time,field.header.seq,field.header.stamp,field.header.frame_id,field.batteryPercent,field.state,field.magX,field.magY,field.magZ,field.pressure,field.temp,field.wind_speed,field.wind_angle,field.wind_comp_angle,field.rotX,field.rotY,field.rotZ,field.altd,field.vx,field.vy,field.vz,field.ax,field.ay,field.az,field.motor1,field.motor2,field.motor3,field.motor4,field.tags_count,field.tags_type0,field.tags_xc0,field.tags_yc0,field.tags_width0,field.tags_height0,field.tags_orientation0,field.tags_distance0,field.tm
1505402157918487081,24619,1505402157918294355,ardrone_base_link,70.0,0,-8,-8,-18,98898,486,0.0,0.0,0.0,-0.243000000715,-2.55900001526,-125.341003418,0,0.0,-0.0,-0.0,0.00995042361319,0.0115635963157,0.947340846062,0,0,0,0,1,131072,221,512,62,83,263.46661377,213.0,1488380032.0
1505402157919915184,24620,1505402157919614533,ardrone_base_link,70.0,0,-2,-10,-18,98895,486,0.0,0.0,0.0,-0.243000000715,-2.55800008774,-125.339996338,0,0.0,-0.0,-0.0,0.0101220905781,0.0116310808808,0.948871552944,0,0,0,0,1,131072,221,512,62,83,263.46661377,213.0,1488385152.0
1505402157933053373,24621,1505402157932807190,ardrone_base_link,70.0,0,-2,-10,-18,98898,486,0.0,0.0,0.0,-0.243000000715,-2.55599999428,-125.338996887,0,0.0,-0.0,-0.0,0.0118159176782,0.0117055103183,0.950755834579,0,0,0,0,1,131072,221,512,62,83,263.46661377,213.0,1488390144.0
1505402157933056722,24622,1505402157932856890,ardrone_base_link,70.0,0,-7,-13,-23,98902,486,0.0,0.0,0.0,-0.243000000715,-2.55500006676,-125.338996887,0,0.0,-0.0,-0.0,0.0110796997324,0.0117600476369,0.95269972086,0,0,0,0,1,131072,221,512,62,83,263.46661377,213.0,1488395264.0
1505402157935050290,24623,1505402157934876514,ardrone_base_link,70.0,0,-7,-13,-23,98902,486,0.0,0.0,0.0,-0.243000000715,-2.55399990082,-125.337997437,0,0.0,-0.0,-0.0,0.0112542388961,0.0117699913681,0.952470242977,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488400384.0
1505402157939892788,24624,1505402157939632856,ardrone_base_link,70.0,0,-11,-15,-25,98911,486,0.0,0.0,0.0,-0.243000000715,-2.5529999733,-125.337997437,0,0.0,-0.0,-0.0,0.0105445375666,0.0117137348279,0.949548363686,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488405248.0
1505402157945066875,24625,1505402157944712036,ardrone_base_link,70.0,0,-11,-15,-25,98911,486,0.0,0.0,0.0,-0.243000000715,-2.5529999733,-125.336997986,0,0.0,-0.0,-0.0,0.0107481116429,0.0101477857679,0.948756814003,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488410240.0
1505402157950914403,24626,1505402157950759966,ardrone_base_link,70.0,0,-9,-7,-17,98895,486,0.0,0.0,0.0,-0.244000002742,-2.55200004578,-125.336997986,0,0.0,-0.0,-0.0,0.0111257983372,0.00823625456542,0.948782742023,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488415360.0
1505402157957572907,24627,1505402157957284601,ardrone_base_link,70.0,0,-9,-7,-17,98895,486,0.0,0.0,0.0,-0.245000004768,-2.55100011826,-125.335998535,0,0.0,-0.0,-0.0,0.0109620401636,0.00479588564485,0.953579604626,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488420480.0
1505402157966189216,24628,1505402157965499501,ardrone_base_link,70.0,0,-4,-12,-18,98902,486,0.0,0.0,0.0,-0.24699999392,-2.54999995232,-125.334999084,0,0.0,-0.0,-0.0,0.0110891032964,0.00313921808265,0.954800307751,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488425344.0
1505402157966193394,24629,1505402157965543107,ardrone_base_link,70.0,0,-4,-12,-18,98902,486,0.0,0.0,0.0,-0.247999995947,-2.5490000248,-125.334999084,0,0.0,-0.0,-0.0,0.0108489990234,0.00257484102622,0.955217778683,0,0,0,0,1,131072,218,512,62,83,264.385620117,213.0,1488430336.0
1505402157985496708,24630,1505402157985121841,ardrone_base_link,70.0,0,-5,-17,-17,98908,486,0.0,0.0,0.0,-0.25,-2.5490000248,-125.333999634,0,0.0,-0.0,-0.0,0.0108377607539,0.00321204890497,0.952775418758,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488435584.0
1505402157997602125,24631,1505402157997374815,ardrone_base_link,70.0,0,-5,-17,-17,98908,486,0.0,0.0,0.0,-0.250999987125,-2.54800009727,-125.333000183,0,0.0,-0.0,-0.0,0.0109319286421,0.00604670727625,0.952214360237,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488440576.0
1505402158004404280,24632,1505402158004146292,ardrone_base_link,70.0,0,-4,-14,-20,98902,486,0.0,0.0,0.0,-0.252000004053,-2.54800009727,-125.332000732,0,0.0,-0.0,-0.0,0.0108650298789,0.005780370906,0.95290774107,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488445440.0
1505402158021674986,24633,1505402158021451033,ardrone_base_link,70.0,0,-4,-14,-20,98902,486,0.0,0.0,0.0,-0.252000004053,-2.54699993134,-125.332000732,0,0.0,-0.0,-0.0,0.0109376180917,0.00912462826818,0.952114760876,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488450560.0
1505402158032305341,24634,1505402158031918602,ardrone_base_link,70.0,0,-6,-16,-14,98902,486,0.0,0.0,0.0,-0.252999991179,-2.54600000381,-125.332000732,0,0.0,-0.0,-0.0,0.0108783785254,0.00831788685173,0.950244605541,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488455424.0
1505402158033907244,24635,1505402158033743915,ardrone_base_link,70.0,0,-6,-16,-14,98902,486,0.0,0.0,0.0,-0.252999991179,-2.54500007629,-125.331001282,0,0.0,-0.0,-0.0,0.012431495823,0.0110404407606,0.946371555328,0,0,0,0,1,131072,212,508,62,83,263.629455566,213.0,1488460416.0
1505402158043281322,24636,1505402158043021515,ardrone_base_link,70.0,0,-6,-16,-20,98905,486,0.0,0.0,0.0,-0.252999991179,-2.54399991035,-125.331001282,0,0.0,-0.0,-0.0,0.0143866781145,0.0117049738765,0.94609618187,0,0,0,0,1,131072,206,508,62,83,263.633239746,213.0,1488465536.0
1505402158043285444,24637,1505402158043063460,ardrone_base_link,70.0,0,-6,-16,-20,98905,486,0.0,0.0,0.0,-0.252999991179,-2.54500007629,-125.330001831,0,0.0,-0.0,-0.0,0.0179223697633,0.0115197859704,0.94601559639,0,0,0,0,1,131072,206,508,62,83,263.633239746,213.0,1488470528.0
1505402158044035053,24638,1505402158043901044,ardrone_base_link,70.0,0,-2,-10,-16,98902,486,0.0,0.0,0.0,-0.252000004053,-2.54600000381,-125.330001831,0,0.0,-0.0,-0.0,0.019656598568,0.0129731092602,0.948358893394,0,0,0,0,1,131072,206,508,62,83,263.633239746,213.0,1488475776.0
1505402158044884878,24639,1505402158044701375,ardrone_base_link,70.0,0,-2,-10,-16,98902,486,0.0,0.0,0.0,-0.252000004053,-2.54600000381,-125.32900238,0,0.0,-0.0,-0.0,0.0202332232147,0.0105236889794,0.947910130024,0,0,0,0,1,131072,206,508,62,83,263.633239746,213.0,1488480768.0
1505402158047807538,24640,1505402158047386227,ardrone_base_link,70.0,0,-5,-15,-17,98898,486,0.0,0.0,0.0,-0.250999987125,-2.54699993134,-125.32900238,0,0.0,-0.0,-0.0,0.0195417702198,0.0122443120927,0.947731435299,0,0,0,0,1,131072,206,508,62,83,263.633239746,213.0,1488485760.0
1505402158047816958,24641,1505402158047407071,ardrone_base_link,70.0,0,-5,-15,-17,98898,486,0.0,0.0,0.0,-0.250999987125,-2.54699993134,-125.32800293,0,0.0,-0.0,-0.0,0.0182149410248,0.0108309295028,0.947010755539,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488490624.0
1505402158049279632,24642,1505402158048995048,ardrone_base_link,70.0,0,-9,-15,-23,98895,486,0.0,0.0,0.0,-0.250999987125,-2.54800009727,-125.327003479,0,0.0,-0.0,-0.0,0.018819142133,0.0117190983146,0.947054207325,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488495744.0
1505402158049283605,24643,1505402158049016098,ardrone_base_link,70.0,0,-9,-15,-23,98895,486,0.0,0.0,0.0,-0.250999987125,-2.54800009727,-125.325996399,0,0.0,-0.0,-0.0,0.0185919180512,0.0117735471576,0.947533667088,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488500864.0
1505402158063225348,24644,1505402158062931084,ardrone_base_link,70.0,0,-11,-11,-21,98905,486,0.0,0.0,0.0,-0.250999987125,-2.5490000248,-125.325996399,0,0.0,-0.0,-0.0,0.0194205753505,0.0111608812585,0.947492659092,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488505728.0
1505402158065666678,24645,1505402158065208897,ardrone_base_link,70.0,0,-9,-9,-23,98895,486,0.0,0.0,0.0,-0.250999987125,-2.54999995232,-125.324996948,0,0.0,-0.0,-0.0,0.0187886673957,0.0112468814477,0.943949222565,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488516224.0
1505402158065673962,24646,1505402158065252701,ardrone_base_link,70.0,0,-9,-9,-23,98892,486,0.0,0.0,0.0,-0.250999987125,-2.54999995232,-125.323997498,0,0.0,-0.0,-0.0,0.018919929862,0.0114918462932,0.940422832966,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488520960.0
1505402158066187096,24647,1505402158066030651,ardrone_base_link,70.0,0,-6,-14,-22,98895,486,0.0,0.0,0.0,-0.250999987125,-2.54999995232,-125.322998047,0,0.0,-0.0,-0.0,0.0187790393829,0.0115814972669,0.938906252384,0,0,0,0,1,131072,196,508,62,83,262.315612793,213.0,1488525824.0
1505402158067112974,24648,1505402158066966311,ardrone_base_link,70.0,0,-6,-14,-22,98898,486,0.0,0.0,0.0,-0.250999987125,-2.55100011826,-125.322998047,0,0.0,-0.0,-0.0,0.0190757419914,0.0113949039951,0.93985158205,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488530944.0
1505402158070643300,24649,1505402158070420881,ardrone_base_link,70.0,0,-8,-14,-24,98902,486,0.0,0.0,0.0,-0.250999987125,-2.55100011826,-125.321998596,0,0.0,-0.0,-0.0,0.0190183520317,0.0116670848802,0.940924286842,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488535936.0
1505402158076081410,24650,1505402158075921834,ardrone_base_link,70.0,0,-8,-14,-24,98905,486,0.0,0.0,0.0,-0.250999987125,-2.55200004578,-125.320999146,0,0.0,-0.0,-0.0,0.0189671702683,0.0115665616468,0.945311546326,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488540928.0
1505402158081637198,24651,1505402158081346189,ardrone_base_link,70.0,0,-11,-11,-17,98898,486,0.0,0.0,0.0,-0.250999987125,-2.55200004578,-125.320999146,0,0.0,-0.0,-0.0,0.0190266091377,0.0116404574364,0.944706082344,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488546048.0
1505402158089241092,24652,1505402158088968892,ardrone_base_link,70.0,0,-11,-11,-17,98895,486,0.0,0.0,0.0,-0.250999987125,-2.55200004578,-125.319999695,0,0.0,-0.0,-0.0,0.0189371034503,0.0117123443633,0.947336912155,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488551040.0
1505402158100404344,24653,1505402158100121600,ardrone_base_link,70.0,0,-3,-13,-17,98908,486,0.0,0.0,0.0,-0.250999987125,-2.5529999733,-125.319999695,0,0.0,-0.0,-0.0,0.0190182216465,0.011598078534,0.946896970272,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488556160.0
1505402158103266209,24654,1505402158102514792,ardrone_base_link,70.0,0,-3,-13,-17,98908,486,0.0,0.0,0.0,-0.250999987125,-2.5529999733,-125.319999695,0,0.0,-0.0,-0.0,0.0189824681729,0.0116729354486,0.947220206261,0,0,0,0,1,131072,190,504,62,83,262.944335938,213.0,1488561280.0
1505402158103274702,24655,1505402158102779770,ardrone_base_link,70.0,0,-4,-12,-20,98898,486,0.0,0.0,0.0,-0.250999987125,-2.5529999733,-125.319000244,0,0.0,-0.0,-0.0,0.0189444925636,0.0116125755012,0.948696315289,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488566400.0
1505402158105751833,24656,1505402158105562851,ardrone_base_link,70.0,0,-4,-12,-20,98898,486,0.0,0.0,0.0,-0.250999987125,-2.55399990082,-125.319000244,0,0.0,-0.0,-0.0,0.0189519375563,0.0115920267999,0.946412622929,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488571136.0
1505402158111855052,24657,1505402158111626939,ardrone_base_link,70.0,0,-12,-8,-22,98895,486,0.0,0.0,0.0,-0.25,-2.55399990082,-125.318000793,0,0.0,-0.0,-0.0,0.0189026743174,0.0116398511454,0.948256373405,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488576000.0
1505402158118654965,24658,1505402158118501417,ardrone_base_link,70.0,0,-12,-8,-22,98895,486,0.0,0.0,0.0,-0.25,-2.55399990082,-125.318000793,0,0.0,-0.0,-0.0,0.0189338941127,0.0115782823414,0.946559071541,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488581248.0
1505402158123393039,24659,1505402158123008003,ardrone_base_link,70.0,0,-7,-19,-27,98908,486,0.0,0.0,0.0,-0.25,-2.55399990082,-125.318000793,0,0.0,-0.0,-0.0,0.017380412668,0.0116175133735,0.947608888149,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488586112.0
1505402158125910311,24660,1505402158125623149,ardrone_base_link,70.0,0,-7,-19,-27,98908,486,0.0,0.0,0.0,-0.248999997973,-2.55399990082,-125.317001343,0,0.0,-0.0,-0.0,0.0154783278704,0.0115676894784,0.947647929192,0,0,0,0,1,131072,184,504,62,83,262.984802246,213.0,1488591104.0
1505402158131616665,24661,1505402158131351967,ardrone_base_link,70.0,0,-4,-18,-14,98902,486,0.0,0.0,0.0,-0.248999997973,-2.55399990082,-125.317001343,0,0.0,-0.0,-0.0,0.0119588663802,0.0115221571177,0.947043955326,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488596352.0
1505402158136087726,24662,1505402158135881748,ardrone_base_link,70.0,0,-4,-18,-14,98902,486,0.0,0.0,0.0,-0.248999997973,-2.5529999733,-125.316001892,0,0.0,-0.0,-0.0,0.0118241179734,0.0115117859095,0.947687983513,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488601344.0
1505402158142840695,24663,1505402158142447809,ardrone_base_link,70.0,0,-7,-13,-23,98898,486,0.0,0.0,0.0,-0.248999997973,-2.55200004578,-125.316001892,0,0.0,-0.0,-0.0,0.0116128148511,0.0114662637934,0.947088360786,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488606336.0
1505402158147253165,24664,1505402158147048038,ardrone_base_link,70.0,0,-7,-13,-23,98898,486,0.0,0.0,0.0,-0.248999997973,-2.55200004578,-125.315002441,0,0.0,-0.0,-0.0,0.013918270357,0.0114894453436,0.947410166264,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488611328.0
1505402158152350137,24665,1505402158152121981,ardrone_base_link,70.0,0,-12,-18,-22,98898,486,0.0,0.0,0.0,-0.248999997973,-2.55100011826,-125.314002991,0,0.0,-0.0,-0.0,0.013370603323,0.0114894052967,0.947465837002,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488616448.0
1505402158156076571,24666,1505402158155775509,ardrone_base_link,70.0,0,-12,-18,-22,98898,486,0.0,0.0,0.0,-0.248999997973,-2.54999995232,-125.314002991,0,0.0,-0.0,-0.0,0.0116160959005,0.0115039143711,0.947223126888,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488621312.0
1505402158164881397,24667,1505402158164662281,ardrone_base_link,70.0,0,-11,-13,-19,98908,486,0.0,0.0,0.0,-0.248999997973,-2.5490000248,-125.31300354,0,0.0,-0.0,-0.0,0.0121290581301,0.0115482518449,0.947491705418,0,0,0,0,1,131072,178,504,62,83,263.063903809,213.0,1488626304.0
1505402158167187751,24668,1505402158166966198,ardrone_base_link,70.0,0,-11,-13,-19,98908,486,0.0,0.0,0.0,-0.248999997973,-2.5490000248,-125.31300354,0,0.0,-0.0,-0.0,0.0125636095181,0.0115785887465,0.947270989418,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488631424.0
1505402158171144769,24669,1505402158170983806,ardrone_base_link,70.0,0,-11,-13,-23,98908,486,0.0,0.0,0.0,-0.248999997973,-2.5490000248,-125.31300354,0,0.0,-0.0,-0.0,0.0184724479914,0.0116480682045,0.947409689426,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488636544.0
1505402158180445652,24670,1505402158180214339,ardrone_base_link,70.0,0,-11,-13,-23,98908,486,0.0,0.0,0.0,-0.248999997973,-2.54999995232,-125.31199646,0,0.0,-0.0,-0.0,0.019548503682,0.0116744600236,0.947445333004,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488641664.0
1505402158186095498,24671,1505402158185749629,ardrone_base_link,70.0,0,-13,-19,-17,98902,486,0.0,0.0,0.0,-0.248999997973,-2.55100011826,-125.310997009,0,0.0,-0.0,-0.0,0.0210648961365,0.011688945815,0.947365224361,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488646912.0
1505402158188376507,24672,1505402158188209055,ardrone_base_link,70.0,0,-13,-19,-17,98902,486,0.0,0.0,0.0,-0.248999997973,-2.55100011826,-125.309997559,0,0.0,-0.0,-0.0,0.0193029791117,0.0116754118353,0.947457492352,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488651520.0
1505402158191292430,24673,1505402158190893482,ardrone_base_link,70.0,0,-10,-10,-20,98898,486,0.0,0.0,0.0,-0.247999995947,-2.55100011826,-125.309997559,0,0.0,-0.0,-0.0,0.0178264323622,0.0116458693519,0.947365701199,0,0,0,0,1,131072,168,504,62,83,263.676025391,213.0,1488656512.0
1505402158197293255,24674,1505402158197169921,ardrone_base_link,70.0,0,-10,-10,-20,98898,486,0.0,0.0,0.0,-0.247999995947,-2.55200004578,-125.308998108,0,0.0,-0.0,-0.0,0.0188919547945,0.011631289497,0.947405278683,0,0,0,0,1,131072,165,504,62,83,263.902038574,213.0,1488661504.0
1505402158201408029,24675,1505402158201081959,ardrone_base_link,70.0,0,-10,-12,-18,98895,486,0.0,0.0,0.0,-0.247999995947,-2.55200004578,-125.307998657,0,0.0,-0.0,-0.0,0.0184229835868,0.0116071794182,0.947414577007,0,0,0,0,1,131072,165,504,62,83,263.902038574,213.0,1488666624.0
1505402158206141117,24676,1505402158205858099,ardrone_base_link,70.0,0,-10,-12,-18,98889,486,0.0,0.0,0.0,-0.247999995947,-2.55200004578,-125.306999207,0,0.0,-0.0,-0.0,0.0180816780776,0.0115851508453,0.947377920151,0,0,0,0,1,131072,165,504,62,83,263.902038574,213.0,1488671488.0
1505402158213065825,24677,1505402158212873207,ardrone_base_link,70.0,0,-13,-15,-19,98895,486,0.0,0.0,0.0,-0.247999995947,-2.55200004578,-125.306999207,0,0.0,-0.0,-0.0,0.0155247813091,0.0100239980966,0.947406709194,0,0,0,0,1,131072,165,504,62,83,263.902038574,213.0,1488676864.0
1505402158219678458,24678,1505402158219383052,ardrone_base_link,70.0,0,-13,-15,-19,98902,486,0.0,0.0,0.0,-0.248999997973,-2.55100011826,-125.305999756,0,0.0,-0.0,-0.0,0.0116887232289,0.00811211112887,0.947358906269,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488681728.0
1505402158224118408,24679,1505402158223866430,ardrone_base_link,70.0,0,-4,-14,-18,98895,486,0.0,0.0,0.0,-0.25,-2.54999995232,-125.305999756,0,0.0,-0.0,-0.0,0.0103154452518,0.00462231086567,0.947379887104,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488686720.0
1505402158230881957,24680,1505402158230682491,ardrone_base_link,70.0,0,-4,-14,-18,98892,486,0.0,0.0,0.0,-0.250999987125,-2.5490000248,-125.305999756,0,0.0,-0.0,-0.0,0.00949192792177,0.0029786566738,0.947382330894,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488691712.0
1505402158232535350,24681,1505402158232323097,ardrone_base_link,70.0,0,-7,-13,-17,98898,486,0.0,0.0,0.0,-0.252000004053,-2.5490000248,-125.305000305,0,0.0,-0.0,-0.0,0.012182706967,0.00245088199154,0.947396457195,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488696704.0
1505402158237609809,24682,1505402158237443474,ardrone_base_link,70.0,0,-7,-13,-17,98905,486,0.0,0.0,0.0,-0.252999991179,-2.54800009727,-125.305000305,0,0.0,-0.0,-0.0,0.0152721889317,0.00315608014353,0.94742333889,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488701696.0
1505402158242346872,24683,1505402158241837008,ardrone_base_link,70.0,0,-13,-13,-15,98908,486,0.0,0.0,0.0,-0.252999991179,-2.54800009727,-125.304000854,0,0.0,-0.0,-0.0,0.0180685501546,0.00447417469695,0.947428703308,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488707072.0
1505402158246936539,24684,1505402158246516968,ardrone_base_link,70.0,0,-13,-13,-15,98905,486,0.0,0.0,0.0,-0.254000008106,-2.5490000248,-125.303001404,0,0.0,-0.0,-0.0,0.0184986274689,0.00383064709604,0.947438955307,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488711936.0
1505402158251656287,24685,1505402158251479734,ardrone_base_link,70.0,0,-11,-13,-25,98902,486,0.0,0.0,0.0,-0.254999995232,-2.5490000248,-125.303001404,0,0.0,-0.0,-0.0,0.0161468666047,0.00551978684962,0.945886254311,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488717056.0
1505402158256655917,24686,1505402158256444150,ardrone_base_link,70.0,0,-11,-13,-25,98902,486,0.0,0.0,0.0,-0.256000012159,-2.5490000248,-125.303001404,0,0.0,-0.0,-0.0,0.0139894308522,0.006510080304,0.943988263607,0,0,0,0,1,131072,159,504,62,83,263.614685059,213.0,1488721920.0
1505402158267759617,24687,1505402158267456463,ardrone_base_link,70.0,0,-13,-13,-21,98902,486,0.0,0.0,0.0,-0.256000012159,-2.54800009727,-125.303001404,0,0.0,-0.0,-0.0,0.0115237375721,0.0102999163792,0.940482914448,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488726912.0
1505402158268509264,24688,1505402158268319354,ardrone_base_link,70.0,0,-13,-13,-21,98902,486,0.0,0.0,0.0,-0.254999995232,-2.54699993134,-125.302001953,0,0.0,-0.0,-0.0,0.0130655942485,0.0122052654624,0.940363764763,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488731904.0
1505402158271456670,24689,1505402158271282342,ardrone_base_link,70.0,0,-8,-16,-18,98902,486,0.0,0.0,0.0,-0.254999995232,-2.54600000381,-125.302001953,0,0.0,-0.0,-0.0,0.0118812313303,0.0126710040495,0.94167381525,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488736896.0
1505402158277086930,24690,1505402158276902691,ardrone_base_link,70.0,0,-8,-16,-18,98895,486,0.0,0.0,0.0,-0.254000008106,-2.54500007629,-125.301002502,0,0.0,-0.0,-0.0,0.0126150883734,0.0122433900833,0.94583594799,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488742016.0
1505402158286246221,24691,1505402158286026360,ardrone_base_link,70.0,0,-5,-13,-17,98892,486,0.0,0.0,0.0,-0.254000008106,-2.54399991035,-125.301002502,0,0.0,-0.0,-0.0,0.0104743950069,0.0107173211873,0.948779284954,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488747008.0
1505402158291098568,24692,1505402158290893737,ardrone_base_link,70.0,0,-5,-13,-17,98898,486,0.0,0.0,0.0,-0.254000008106,-2.54299998283,-125.300003052,0,0.0,-0.0,-0.0,0.00988201424479,0.0114275095984,0.948702633381,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488752128.0
1505402158297735186,24693,1505402158297500917,ardrone_base_link,70.0,0,-5,-15,-15,98911,486,0.0,0.0,0.0,-0.254000008106,-2.54299998283,-125.300003052,0,0.0,-0.0,-0.0,0.0110890716314,0.0112761072814,0.948241710663,0,0,0,0,1,131072,153,504,62,83,262.354003906,213.0,1488757248.0
1505402158298479674,24694,1505402158298272462,ardrone_base_link,70.0,0,-5,-15,-15,98911,486,0.0,0.0,0.0,-0.254000008106,-2.54200005531,-125.299003601,0,0.0,-0.0,-0.0,0.0105668567121,0.0120161632076,0.946094214916,0,0,0,0,1,131072,146,504,62,83,262.639221191,213.0,1488762240.0
1505402158302183254,24695,1505402158301964132,ardrone_base_link,70.0,0,-2,-8,-18,98898,486,0.0,0.0,0.0,-0.254000008106,-2.54099988937,-125.297996521,0,0.0,-0.0,-0.0,0.0120275607333,0.0117505341768,0.947106957436,0,0,0,0,1,131072,146,504,62,83,262.639221191,213.0,1488767104.0
1505402158311391196,24696,1505402158311148137,ardrone_base_link,70.0,0,-2,-8,-18,98892,486,0.0,0.0,0.0,-0.254000008106,-2.53999996185,-125.29699707,0,0.0,-0.0,-0.0,0.0121602993459,0.011436230503,0.947127461433,0,0,0,0,1,131072,146,504,62,83,262.639221191,213.0,1488772224.0
1505402158312030230,24697,1505402158311872416,ardrone_base_link,70.0,0,-5,-13,-21,98889,486,0.0,0.0,0.0,-0.254000008106,-2.53999996185,-125.29599762,0,0.0,-0.0,-0.0,0.0142961405218,0.0116197532043,0.947851538658,0,0,0,0,1,131072,146,504,62,83,262.639221191,213.0,1488777216.0
1505402158316864732,24698,1505402158316659873,ardrone_base_link,70.0,0,-5,-13,-21,98895,486,0.0,0.0,0.0,-0.252999991179,-2.53999996185,-125.29599762,0,0.0,-0.0,-0.0,0.0179386511445,0.0115012386814,0.947660148144,0,0,0,0,1,131072,146,504,62,83,262.639221191,213.0,1488782208.0
1505402158332168698,24699,1505402158331930321,ardrone_base_link,70.0,0,-6,-16,-20,98905,486,0.0,0.0,0.0,-0.252999991179,-2.54200005531,-125.293998718,0,0.0,-0.0,-0.0,0.0204719528556,0.0116875227541,0.947382330894,0,0,0,0,1,131072,140,504,62,83,263.527313232,213.0,1488792192.0
1505402158332173329,24700,1505402158331964762,ardrone_base_link,70.0,0,-3,-11,-23,98902,486,0.0,0.0,0.0,-0.252999991179,-2.54200005531,-125.292999268,0,0.0,-0.0,-0.0,0.0193644799292,0.0115615800023,0.94728076458,0,0,0,0,1,131072,140,504,62,83,263.527313232,213.0,1488797440.0
1505402158337097597,24701,1505402158336861644,ardrone_base_link,70.0,0,-3,-11,-23,98902,486,0.0,0.0,0.0,-0.252999991179,-2.54299998283,-125.292999268,0,0.0,-0.0,-0.0,0.0181232932955,0.0115997074172,0.947487771511,0,0,0,0,1,131072,140,504,62,83,263.527313232,213.0,1488802432.0
1505402158347057021,24702,1505402158346789131,ardrone_base_link,70.0,0,-7,-11,-23,98905,486,0.0,0.0,0.0,-0.252999991179,-2.54299998283,-125.291999817,0,0.0,-0.0,-0.0,0.017256937921,0.0115096215159,0.947486341,0,0,0,0,1,131072,140,504,62,83,263.527313232,213.0,1488807424.0
1505402158351277736,24703,1505402158351098741,ardrone_base_link,70.0,0,-7,-11,-23,98905,486,0.0,0.0,0.0,-0.252000004053,-2.54299998283,-125.291999817,0,0.0,-0.0,-0.0,0.0149983502924,0.0115766478702,0.947317898273,0,0,0,0,1,131072,137,504,62,83,264.449768066,213.0,1488812416.0
1505402158355164086,24704,1505402158354988841,ardrone_base_link,70.0,0,-9,-15,-21,98902,486,0.0,0.0,0.0,-0.252000004053,-2.54200005531,-125.291000366,0,0.0,-0.0,-0.0,0.0140822064131,0.0115751940757,0.947386205196,0,0,0,0,1,131072,137,504,62,83,264.449768066,213.0,1488817536.0
